"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\bscframe.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files","bscframe.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","bscframe","System.Collections.Generic.List`1[System.String]",,"bscframe.html","C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\bscframe.html",,"True",,".html","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\RotateCookiesPage.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files","RotateCookiesPage.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","RotateCookiesPage","System.Collections.Generic.List`1[System.String]",,"RotateCookiesPage.html","C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\RotateCookiesPage.html",,"True",,".html","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:44 PM","2025-09-27 12:29:44 AM","2025-09-26 8:29:44 PM","2025-09-27 12:29:44 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\saved_resource(1).html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files","saved_resource(1).html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","saved_resource(1)","System.Collections.Generic.List`1[System.String]",,"saved_resource(1).html","C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\saved_resource(1).html",,"True",,".html","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\saved_resource.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files","saved_resource.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","saved_resource","System.Collections.Generic.List`1[System.String]",,"saved_resource.html","C:\Users\User\Downloads\(impossible posistion) - flongo11@gmail.com - Gmail_files\saved_resource.html",,"True",,".html","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","2025-09-26 8:29:43 PM","2025-09-27 12:29:43 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\4455999_files\frame.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\4455999_files","frame.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","frame","System.Collections.Generic.List`1[System.String]",,"frame.html","C:\Users\User\Downloads\4455999_files\frame.html",,"True",,".html","2025-09-24 2:35:55 AM","2025-09-24 6:35:55 AM","2025-09-24 2:35:55 AM","2025-09-24 6:35:55 AM","2025-09-24 2:35:55 AM","2025-09-24 6:35:55 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\archive\dark_chocolate_python_app.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\archive","dark_chocolate_python_app.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","dark_chocolate_python_app","System.Collections.Generic.List`1[System.String]",,"dark_chocolate_python_app.html","C:\Users\User\Downloads\archive\dark_chocolate_python_app.html",,"True",,".html","1979-12-31 11:00:00 PM","1980-01-01 4:00:00 AM","2025-09-23 11:47:39 PM","2025-09-24 3:47:39 AM","2025-09-12 7:10:10 PM","2025-09-12 11:10:10 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1\README.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1","README.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","README","System.Collections.Generic.List`1[System.String]",,"README.html","C:\Users\User\Downloads\aria2-1.37.0-win-64bit-build1\aria2-1.37.0-win-64bit-build1\README.html",,"True",,".html","2023-11-15 10:21:46 PM","2023-11-16 3:21:46 AM","2025-09-23 11:47:41 PM","2025-09-24 3:47:41 AM","2025-09-05 8:13:56 PM","2025-09-06 12:13:56 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\blueprint code_files\bscframe.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\blueprint code_files","bscframe.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","bscframe","System.Collections.Generic.List`1[System.String]",,"bscframe.html","C:\Users\User\Downloads\blueprint code_files\bscframe.html",,"True",,".html","2025-09-27 8:29:51 PM","2025-09-28 12:29:51 AM","2025-09-28 3:04:24 AM","2025-09-28 7:04:24 AM","2025-09-27 8:29:51 PM","2025-09-28 12:29:51 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\blueprint code_files\RotateCookiesPage.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\blueprint code_files","RotateCookiesPage.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","RotateCookiesPage","System.Collections.Generic.List`1[System.String]",,"RotateCookiesPage.html","C:\Users\User\Downloads\blueprint code_files\RotateCookiesPage.html",,"True",,".html","2025-09-27 8:29:51 PM","2025-09-28 12:29:51 AM","2025-09-28 3:04:25 AM","2025-09-28 7:04:25 AM","2025-09-27 8:29:51 PM","2025-09-28 12:29:51 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\blueprint code_files\saved_resource(1).html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\blueprint code_files","saved_resource(1).html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","saved_resource(1)","System.Collections.Generic.List`1[System.String]",,"saved_resource(1).html","C:\Users\User\Downloads\blueprint code_files\saved_resource(1).html",,"True",,".html","2025-09-27 8:29:51 PM","2025-09-28 12:29:51 AM","2025-09-28 3:04:24 AM","2025-09-28 7:04:24 AM","2025-09-27 8:29:51 PM","2025-09-28 12:29:51 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files\anchor.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","anchor.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","anchor","System.Collections.Generic.List`1[System.String]",,"anchor.html","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files\anchor.html",,"True",,".html","2025-09-23 7:53:47 PM","2025-09-23 11:53:47 PM","2025-09-23 11:47:25 PM","2025-09-24 3:47:25 AM","2025-09-23 7:53:47 PM","2025-09-23 11:53:47 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files\saved_resource(1).html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","saved_resource(1).html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","saved_resource(1)","System.Collections.Generic.List`1[System.String]",,"saved_resource(1).html","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files\saved_resource(1).html",,"True",,".html","2025-09-23 7:53:47 PM","2025-09-23 11:53:47 PM","2025-09-23 11:47:25 PM","2025-09-24 3:47:25 AM","2025-09-23 7:53:47 PM","2025-09-23 11:53:47 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files\saved_resource.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files","saved_resource.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","saved_resource","System.Collections.Generic.List`1[System.String]",,"saved_resource.html","C:\Users\User\Downloads\Genspark - 2nd Disclosure review3RD4TH5 6_files\saved_resource.html",,"True",,".html","2025-09-23 7:53:47 PM","2025-09-23 11:53:47 PM","2025-09-23 11:47:25 PM","2025-09-24 3:47:25 AM","2025-09-23 7:53:47 PM","2025-09-23 11:53:47 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files\anchor.html","Microsoft.PowerShell.Core\FileSystem::C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files","anchor.html","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","anchor","System.Collections.Generic.List`1[System.String]",,"anchor.html","C:\Users\User\Downloads\Genspark - Canadian Legal Corruption_ Francesco's Constitutional Rights Conspiracy_files\anchor.html",,"True",,".html","2025-09-23 3:19:24 PM","2025-09-23 7:19:24 PM","2025-09-23 11:47:22 PM","2025-09-24 3:47:22 AM","2025-09-23 3:19:24 PM","2025-09-23 7:19:24 PM","Archive"
