"TimeGenerated","EntryType","Source","InstanceId","Message"
"2025-08-26 3:19:18 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'"
"2025-08-26 3:19:20 AM","Information","Service Control Manager","1073748864","The start type of the Windows Modules Installer service was changed from demand start to auto start."
"2025-08-26 3:19:21 AM","Information","Service Control Manager","1073748864","The start type of the Windows Modules Installer service was changed from auto start to demand start."
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Kernel-General","1","Possible detection of CVE: 2025-08-26T07:19:32.5099098Z
Additional Information: 2025-08-26T07:19:32.5093395Z

This Event is generated when an attempt to exploit a known vulnerability (2025-08-26T07:19:32.5099098Z) is detected.
This Event is raised by a User mode process.
"
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Kernel-General","24","The description for Event ID '24' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '420', '2', '0', '0'"
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Kernel-General","1","Possible detection of CVE: 2025-08-26T07:19:32.5107001Z
Additional Information: 2025-08-26T07:19:32.5103311Z

This Event is generated when an attempt to exploit a known vulnerability (2025-08-26T07:19:32.5107001Z) is detected.
This Event is raised by a User mode process.
"
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Kernel-General","24","The description for Event ID '24' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '420', '2', '0', '0'"
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Kernel-General","24","The description for Event ID '24' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '420', '2', '0', '0'"
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Kernel-General","1","Possible detection of CVE: 2025-08-26T07:19:32.5089880Z
Additional Information: 2025-08-26T07:19:31.4391040Z

This Event is generated when an attempt to exploit a known vulnerability (2025-08-26T07:19:32.5089880Z) is detected.
This Event is raised by a User mode process.
"
"2025-08-26 3:19:32 AM","Information","Microsoft-Windows-Time-Service","35","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4."
"2025-08-26 3:19:58 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:02 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:02 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:06 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:11 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'136', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.UI.Xaml.2.3_2.32002.13001.0_x86__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'"
"2025-08-26 3:20:13 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:13 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'136', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.UI.Xaml.2.3_2.32002.13001.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'"
"2025-08-26 3:20:15 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'147', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.23012.0_x86__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'"
"2025-08-26 3:20:16 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:16 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:20:16 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'147', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Services.Store.Engagement_10.0.23012.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'"
"2025-08-26 3:20:18 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'137', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1811.1.0_x86__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'"
"2025-08-26 3:20:19 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'137', '\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Advertising.Xaml_10.1811.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat', '0', '0'"
"2025-08-26 3:20:20 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 3:38:28 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"2025-08-26 3:40:48 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","27","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', ' NOEXECUTE=OPTIN  NOVGA'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","25","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","238","The description for Event ID '238' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2047', '0'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","18","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-General","20","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', 'true', '0', '0'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","30","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'21', '10205', '10270', '11766', '11770'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","32","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-General","12","The description for Event ID '12' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'10', '0', '19041', '3803', '0', '0', '2025-08-26T10:22:39.5000000Z'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","153","The description for Event ID '153' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '0'"
"2025-08-26 6:22:39 AM","Information","Microsoft-Windows-Kernel-Boot","20","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'false', 'true', '4', '2'"
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'FileInfo' (10.0, 2062-12-22T22:21:06.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'Wof' (10.0, 2090-03-16T11:56:17.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'WdFilter' (10.0, 2020-11-18T10:24:15.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'UCPD' (10.0, 2104-10-20T06:40:17.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'FileCrypt' (10.0, 2002-03-01T04:12:42.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-Ntfs","98","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'C:', '\Device\HarddiskVolume3', '0'"
"2025-08-26 6:22:40 AM","Information","Microsoft-Windows-HAL","16","The iommu fault reporting has been initialized."
"2025-08-26 6:22:40 AM","Information","TPM","24","The Trusted Platform Module (TPM) status: 1 and 1."
"2025-08-26 6:22:41 AM","0","Microsoft-Windows-Kernel-Power","41","The description for Event ID '41' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0x0', '0x0', '0x0', '0x0', '1', '134006677852470741', '0', '0', 'false', '3', '0', 'false', '0', '0', 'false'"
"2025-08-26 6:22:41 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'npsvctrig' (10.0, 2025-01-05T19:41:12.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:41 AM","Information","Microsoft-Windows-Kernel-Power","172","The description for Event ID '172' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2', '6'"
"2025-08-26 6:22:41 AM","Information","Microsoft-Windows-Ntfs","98","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'\\?\Volume{18356e46-6d60-429e-8a5a-2af8814c5480}', '\Device\HarddiskVolume4', '0'"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 1 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 3 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 2 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-Power","521","The description for Event ID '521' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1', '0', '0'"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-Power","521","The description for Event ID '521' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '0'"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-Processor-Power","55","Hyper-V logical processor 0 exposes the following power management capabilities:

Idle state type: 1 (3 state(s))

Performance state type: 1
Nominal Frequency (MHz): 2701
Maximum performance percentage: 100
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"2025-08-26 6:22:42 AM","Information","Microsoft-Windows-Kernel-General","24","The description for Event ID '24' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '420', '2', '0', '0'"
"2025-08-26 6:22:44 AM","Information","Microsoft-Windows-Directory-Services-SAM","16977","The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
"2025-08-26 6:22:44 AM","Information","Microsoft-Windows-Directory-Services-SAM","16962","Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
"2025-08-26 6:22:44 AM","Information","Microsoft-Windows-Directory-Services-SAM","16983","The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
"
"2025-08-26 6:22:44 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'luafv' (10.0, 2062-02-02T20:11:58.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:44 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'wcifs' (10.0, 2004-03-22T10:56:15.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:44 AM","Information","EventLog","2147489657","Microsoft (R) Windows (R) 10.00. 19045  Multiprocessor Free."
"2025-08-26 6:22:44 AM","Error","EventLog","2147489656","The previous system shutdown at 12:43:04 AM on ?2025-?08-?26 was unexpected."
"2025-08-26 6:22:44 AM","Information","EventLog","2147489653","The Event log service was started."
"2025-08-26 6:22:44 AM","Information","Microsoft-Windows-Wininit","14","Credential Guard configuration: 0, 0"
"2025-08-26 6:22:44 AM","Information","EventLog","2147489661","The system uptime is 5 seconds."
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'bindflt' (10.0, 2016-11-30T19:47:51.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'storqosflt' (10.0, 2007-04-09T11:08:30.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-DHCPv6-Client","51046","DHCPv6 client service is started"
"2025-08-26 6:22:45 AM","Information","WudfUsbccidDriver","105","The description for Event ID '105' in Source 'WudfUsbccidDriver' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'271', '0x0', '0x0', '0x0', '0x0', '1'"
"2025-08-26 6:22:45 AM","Information","WudfUsbccidDriver","104","The description for Event ID '104' in Source 'WudfUsbccidDriver' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0x100', '0', '0x7', '0x3', '4000', '4000', '0', '9600', '307200', '0', '254', '0x0', '0x0', '0x30'"
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-FilterManager","1","File System Filter 'CldFlt' (Version 10.0, 2084-11-25T00:15:59.0000000Z) unloaded successfully."
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'CldFlt' (10.0, 2084-11-25T00:15:59.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-FilterManager","6","File System Filter 'CldFlt' (10.0, 2084-11-25T00:15:59.0000000Z) has successfully loaded and registered with Filter Manager."
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-Dhcp-Client","50103","DHCPv4 client registered for shutdown notification"
"2025-08-26 6:22:45 AM","Information","Microsoft-Windows-Dhcp-Client","50036","DHCPv4 client service is started"
"2025-08-26 6:22:46 AM","Information","Microsoft-Windows-WLAN-AutoConfig","4000","WLAN AutoConfig service has successfully started.
"
"2025-08-26 6:22:47 AM","Information","Service Control Manager","3221232498","The following boot-start or system-start driver(s) did not load: 
dam"
"2025-08-26 6:22:47 AM","Information","Microsoft-Windows-Winlogon","7001","User Logon Notification for Customer Experience Improvement Program"
"2025-08-26 6:22:49 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}', '{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}', 'NT AUTHORITY', 'LOCAL SERVICE', 'S-1-5-19', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-08-26 6:22:49 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}', '{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}', 'NT AUTHORITY', 'LOCAL SERVICE', 'S-1-5-19', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-08-26 6:22:49 AM","Warning","e1i65x64","2684616731","Intel(R) Ethernet Connection I218-LM

Network link is disconnected.
"
"2025-08-26 6:22:50 AM","Information","TPM","18","This event triggers the Trusted Platform Module (TPM) provisioning/status check to run."
"2025-08-26 6:22:55 AM","Error","Microsoft-Windows-TPM-WMI","1795","The system firmware returned an error -2147024693 when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"2025-08-26 6:23:01 AM","Information","Microsoft-Windows-TPM-WMI","1026","The Trusted Platform Module (TPM) hardware on this computer cannot be provisioned for use automatically.  To set up the TPM interactively use the TPM management console (Start->tpm.msc) and use the action to make the TPM ready.

Error: -2144845805
Additional Information: 0x11c"
"2025-08-26 6:23:01 AM","Information","Microsoft-Windows-TPM-WMI","1282","The TBS device identifier has been generated."
"2025-08-26 6:23:34 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'"
"2025-08-26 6:23:48 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'"
"2025-08-26 6:23:53 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 1 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-08-26 6:23:53 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 2 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-08-26 6:23:53 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-08-26 6:23:53 AM","Warning","Microsoft-Windows-Kernel-Processor-Power","37","The speed of Hyper-V logical processor 3 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report."
"2025-08-26 6:24:08 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"2025-08-26 6:24:48 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.SecurityAppBroker', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-08-26 6:24:48 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscDataProtection', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-08-26 6:24:48 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscBrokerManager', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-08-26 6:25:29 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}', '{15C20B67-12E7-4BB6-92BB-7AFF07997402}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'"
"2025-08-26 6:26:24 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"2025-08-26 6:33:04 AM","Information","Microsoft-Windows-Kernel-General","16","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'85', '\??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat', '0', '0'"
"2025-08-26 6:33:15 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Activation', '{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}', '{15C20B67-12E7-4BB6-92BB-7AFF07997402}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.Search_1.14.10.19041_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-536077884-713174666-1066051701-3219990555-339840825-1966734348-1611281757'"
"2025-08-26 6:33:18 AM","Information","Microsoft-Windows-WindowsUpdateClient","43","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.435.396.0) - Current Channel (Broad)"
"2025-08-26 6:33:18 AM","Information","Microsoft-Windows-WindowsUpdateClient","44","Windows Update started downloading an update."
"2025-08-26 6:33:30 AM","Information","Microsoft-Windows-WindowsUpdateClient","19","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.435.396.0) - Current Channel (Broad)"
"2025-08-26 6:37:40 AM","Information","Virtual Disk Service","1107296259","Service started."
"2025-08-26 6:40:44 AM","Information","Virtual Disk Service","1107296260","Service stopped."
"2025-08-26 7:35:45 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'"
"2025-08-26 7:35:45 AM","Information","Microsoft-Windows-UserPnp","20003","Driver Management has concluded the process to add Service usbser for Device Instance ID USB\VID_04E8&PID_6860&MI_01\6&C0D3379&0&0001 with the following status: 0."
"2025-08-26 7:36:42 AM","Warning","DCOM","10016","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'machine-default', 'Local', 'Activation', '{C2F03A33-21F5-47FA-B4BB-156362A2F239}', '{316CDED5-E4AE-4B15-9113-7055D84DCC97}', 'DESKTOP-RVD6TK8', 'User', 'S-1-5-21-2059432068-349761349-3478041169-1001', 'LocalHost (Using LRPC)', 'Microsoft.Windows.ShellExperienceHost_10.0.19041.3636_neutral_neutral_cw5n1h2txyewy', 'S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708'"
"2025-08-26 8:02:49 AM","Information","Service Control Manager","1073748864","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
